STATION_NAME,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPC,HOURLYDewPointTempC,HOURLYWindSpeed,HOURLYWindDirection,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/24/2015 14:53,FM-15,FEW:02 32 SCT:04 55,10,27.8,22.6,18.9,9,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/24/2015 15:53,FM-15,FEW:02 90,10,27.2,22.3,18.9,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/24/2015 16:53,FM-15,CLR:00,10,26.7,21.8,18.3,8,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/24/2015 17:51,FM-15,SCT:04 1 BKN:07 34,10,*,*,18,7,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/24/2015 17:53,FM-15,,,25,,18.3,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/24/2015 18:53,FM-15,CLR:00,10,23.9,20.3,18.3,7,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/24/2015 19:53,FM-15,CLR:00,10,23.3,20.1,18.3,7,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/24/2015 20:53,FM-15,CLR:00,10,22.2,19.6,18.3,5,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/24/2015 21:53,FM-15,FEW:02 34,10,21.1,18.9,17.8,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/24/2015 22:53,FM-15,SCT:04 36,10,22.2,19.6,18.3,3,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/24/2015 23:53,FM-15,FEW:02 32,10,22.2,19.6,18.3,5,50,84,65,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/24/2015 23:59,SOD,,,,,,,,84,65,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 0:53,FM-15,CLR:00,10,22.2,19.6,18.3,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 1:53,FM-15,CLR:00,10,21.7,19.4,18.3,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 2:53,FM-15,CLR:00,10,22.2,19.3,17.8,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 3:53,FM-15,CLR:00,10,21.1,18.9,17.8,6,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 4:53,FM-15,CLR:00,10,20,18.1,17.2,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 5:53,FM-15,BKN:07 38 BKN:07 46,10,20,18.5,17.8,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 6:53,FM-15,SCT:04 32 BKN:07 42,10,21.7,19.4,18.3,5,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 7:53,FM-15,SCT:04 39 BKN:07 49,10,23.3,20.7,19.4,3,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 8:53,FM-15,FEW:02 35 SCT:04 47,10,25.6,21.4,18.9,6,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 9:53,FM-15,CLR:00,10,26.7,21.8,18.3,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 10:53,FM-15,SCT:04 36,10,27.8,22.3,17.8,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 11:53,FM-15,FEW:02 36,10,27.8,22.3,17.8,10,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 12:53,FM-15,CLR:00,10,28.3,22.7,17.8,10,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 13:53,FM-15,FEW:02 39,10,28.3,22.8,18.3,13,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 14:53,FM-15,CLR:00,10,27.8,22.2,17.2,10,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 15:53,FM-15,FEW:02 39,10,26.7,21.6,17.8,11,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 16:53,FM-15,OVC:08 43,10,26.1,20.9,16.7,13,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 17:53,FM-15,BKN:07 42,10,25.6,20.6,16.7,9,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 18:53,FM-15,FEW:02 38 SCT:04 45 BKN:07 55,10,24.4,20.1,17.2,5,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 19:53,FM-15,CLR:00,10,23.9,19.9,17.2,13,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 20:53,FM-15,CLR:00,10,23.9,19.9,17.2,10,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 21:53,FM-15,FEW:02 50,10,23.3,19.8,17.8,9,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 22:53,FM-15,CLR:00,10,23.3,19.3,16.7,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 23:32,FM-15,,,24,,17,8,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 23:53,FM-15,CLR:00,10,23.3,19.1,16.1,6,VRB,84,66,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/25/2015 23:59,SOD,,,,,,,,84,66,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 0:53,FM-15,CLR:00,10,23.9,19.6,16.7,11,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 1:53,FM-15,CLR:00,10,23.3,19.8,17.8,9,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 2:53,FM-15,FEW:02 30 BKN:07 49,10,23.3,20.1,18.3,9,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 3:53,FM-15,BKN:07 37 BKN:07 46,10,23.3,20.1,18.3,10,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 4:53,FM-15,BKN:07 43 OVC:08 55,10,22.8,19.8,18.3,6,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 5:53,FM-15,FEW:02 36 BKN:07 49,10,22.2,19.6,18.3,3,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 6:53,FM-15,FEW:02 27 BKN:07 43,10,22.2,19.6,18.3,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 7:53,FM-15,FEW:02 28 SCT:04 38,10,22.2,20.3,19.4,5,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 8:53,FM-15,FEW:02 34 SCT:04 43,10,23.9,21.2,20,6,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 9:53,FM-15,FEW:02 29 BKN:07 42 BKN:07 60,10,26.1,22.1,20,10,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 10:53,FM-15,FEW:02 29 SCT:04 50 BKN:07 65,10,26.7,22.2,19.4,10,80,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 11:53,FM-15,FEW:02 42,10,27.2,22.5,19.4,11,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 12:53,FM-15,SCT:04 29 SCT:04 75,10,28.3,23.1,19.4,15,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 13:51,FM-16,FEW:02 11 SCT:04 35,10,28,22.6,19,10,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 13:53,FM-15,FEW:02 19 SCT:04 35,10,27.8,22.6,18.9,15,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 14:53,FM-15,FEW:02 18,10,27.8,22.6,18.9,10,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 15:53,FM-15,FEW:02 41,10,26.7,22,18.9,8,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 16:53,FM-15,FEW:02 27 OVC:08 34,6,22.8,21.2,20.6,7,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 17:21,FM-16,,,22,,21,5,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 17:53,FM-15,BKN:07 26 BKN:07 37,10,21.7,20.5,20,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 18:20,FM-16,,,22,,20,7,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 18:53,FM-15,SCT:04 26 BKN:07 35,10,21.7,20.5,20,6,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 19:06,FM-16,,,22,,20,5,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 19:17,FM-16,BKN:07 30 OVC:08 37,,22,20.6,20,7,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 19:53,FM-15,FEW:02 29 BKN:07 39,10,21.7,20.1,19.4,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 20:53,FM-15,FEW:02 30 SCT:04 35 BKN:07 46,10,22.2,20.6,20,7,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 21:53,FM-15,CLR:00,10,22.2,20.3,19.4,7,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 22:53,FM-15,CLR:00,10,22.2,19.6,18.3,5,80,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 23:53,FM-15,CLR:00,10,22.2,19.6,18.3,5,80,83,71,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/26/2015 23:59,SOD,,,,,,,,83,71,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 0:53,FM-15,CLR:00,10,21.7,19.1,17.8,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 1:53,FM-15,CLR:00,10,22.2,19,17.2,6,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 2:53,FM-15,FEW:02 37 BKN:07 48,10,22.8,19.8,18.3,6,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 3:41,FM-16,,,22,,18,5,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 3:53,FM-15,FEW:02 34 SCT:04 41,10,22.8,19.8,18.3,7,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 4:53,FM-15,SCT:04 38,10,22.8,19.8,18.3,7,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 5:53,FM-15,CLR:00,10,22.2,19.3,17.8,5,80,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 6:33,FM-15,,,22,,17,5,80,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 6:53,FM-15,CLR:00,10,22.2,18.8,16.7,6,80,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 7:53,FM-15,CLR:00,10,23.3,19.3,16.7,9,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 8:53,FM-15,CLR:00,10,25,20.5,17.2,10,80,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 9:53,FM-15,CLR:00,10,26.7,21.4,17.2,13,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 10:53,FM-15,CLR:00,10,26.7,21.8,18.3,11,90,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 11:53,FM-15,BKN:07 31,10,27.8,22.8,19.4,13,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 12:53,FM-15,SCT:04 35,10,28.9,23.4,19.4,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 13:53,FM-15,CLR:00,10,27.8,22.6,18.9,11,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 14:53,FM-15,BKN:07 34,10,27.2,22.3,18.9,8,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 15:53,FM-15,FEW:02 34,10,27.2,22.3,18.9,13,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 16:53,FM-15,FEW:02 31,10,26.7,22,18.9,10,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 17:53,FM-15,SCT:04 39,10,25.6,21.2,18.3,8,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 18:53,FM-15,CLR:00,10,24.4,20.9,18.9,6,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 19:53,FM-15,BKN:07 40,10,24.4,20.9,18.9,5,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 20:53,FM-15,SCT:04 42,10,23.3,20.4,18.9,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 21:53,FM-15,FEW:02 46,10,23.3,20.4,18.9,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 22:53,FM-15,CLR:00,10,22.8,20.5,19.4,5,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 23:53,FM-15,CLR:00,10,22.2,20.3,19.4,3,50,84,71,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/27/2015 23:59,SOD,,,,,,,,84,71,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 0:53,FM-15,SCT:04 43,10,22.2,20.3,19.4,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 1:53,FM-15,SCT:04 46,10,22.2,19.9,18.9,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 2:53,FM-15,FEW:02 44,10,21.7,19.7,18.9,5,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 3:53,FM-15,BKN:07 47 OVC:08 55,10,22.2,19.9,18.9,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 4:53,FM-15,FEW:02 50,10,21.7,19.4,18.3,3,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 5:45,FM-16,,,22,,18,3,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 5:53,FM-15,CLR:00,10,21.7,19.4,18.3,5,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 6:53,FM-15,OVC:08 49,10,21.7,19.4,18.3,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 7:53,FM-15,FEW:02 50,10,22.2,19.6,18.3,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 8:53,FM-15,BKN:07 50,10,24.4,20.9,18.9,6,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 9:53,FM-15,FEW:02 32 SCT:04 50,10,26.1,21.7,18.9,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 10:30,FM-15,,,27,,19,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 10:40,FM-16,SCT:04 28 BKN:07 33 BKN:07 41,,27,,19,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 10:53,FM-15,SCT:04 30 BKN:07 46,10,27.8,22.8,19.4,8,80,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 11:53,FM-15,BKN:07 30,10,28.9,23.6,20,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 12:17,FM-15,,,28,,19,9,130,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 12:34,FM-16,SCT:04 28,10,28,,20,9,140,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 12:53,FM-15,CLR:00,10,27.8,23,20,11,130,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 13:53,FM-15,CLR:00,10,27.8,23.2,20.6,8,130,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 14:53,FM-15,CLR:00,10,27.2,22.9,20.6,9,130,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 15:38,FM-16,,,27,,20,8,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 15:43,FM-16,BKN:07 3,10,27,,20,8,130,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 15:51,FM-16,SCT:04 3,10,27,22.7,20,8,130,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 15:53,FM-15,SCT:04 3,10,27.2,22.7,20,9,140,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 16:53,FM-15,SCT:04 40 BKN:07 49,10,26.7,22.4,20,7,130,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 17:53,FM-15,OVC:08 36,10,25.6,21.4,18.9,5,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 18:53,FM-15,SCT:04 38,10,24.4,20.9,18.9,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 19:53,FM-15,CLR:00,10,22.8,19.8,18.3,3,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 20:53,FM-15,CLR:00,10,22.2,19.6,18.3,3,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 21:53,FM-15,CLR:00,10,21.7,19.1,17.8,3,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 22:53,FM-15,SCT:04 50,10,21.7,19.4,18.3,3,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 23:53,FM-15,FEW:02 40 BKN:07 50,10,21.1,19.2,18.3,0,0,85,70,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/28/2015 23:59,SOD,,,,,,,,85,70,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 0:53,FM-15,CLR:00,10,21.1,19.2,18.3,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 1:53,FM-15,FEW:02 55,10,20.6,19,18.3,3,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 2:53,FM-15,CLR:00,10,20.6,19,18.3,5,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 3:53,FM-15,SCT:04 24 SCT:04 32,10,20.6,19,18.3,5,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 4:51,FM-16,FEW:02 2,10,19,17.7,17,3,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 4:53,FM-15,FEW:02 2,10,19.4,17.9,17.2,5,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 5:53,FM-15,CLR:00,10,19.4,18.3,17.8,5,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 6:53,FM-15,FEW:02 22,10,18.9,17.7,17.2,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 7:46,FM-15,,,21,,18,5,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 7:51,FM-16,SCT:04 22,10,21,18.9,18,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 7:53,FM-15,SCT:04 22,10,20.6,19,18.3,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 8:53,FM-15,FEW:02 24 SCT:04 30,10,24.4,21.1,19.4,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 9:29,FM-16,,,26,,20,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 9:53,FM-15,BKN:07 21 OVC:08 26,10,26.7,22.7,20.6,3,240,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 10:25,FM-16,,,26,,19,8,290,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 10:53,FM-15,BKN:07 55,10,26.7,22.2,19.4,11,300,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 11:53,FM-15,CLR:00,10,27.8,22.3,17.8,14,290,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 12:53,FM-15,CLR:00,10,27.8,22.6,18.9,17,300,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 13:53,FM-15,CLR:00,10,27.8,22.6,18.9,18,280,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 14:53,FM-15,CLR:00,10,27.8,22.4,18.3,20,300,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 15:33,FM-16,,,27,,19,16,300,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 15:53,FM-15,CLR:00,10,27.2,22.3,18.9,16,290,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 16:46,FM-15,,,27,,18,10,310,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 16:53,FM-15,FEW:02 2,10,27.2,22.1,18.3,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 17:53,FM-15,CLR:00,10,25.6,20.9,17.8,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 18:53,FM-15,CLR:00,10,23.3,19.6,17.2,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 19:53,FM-15,CLR:00,10,22.8,19.6,17.8,3,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 20:53,FM-15,CLR:00,10,22.2,19.6,18.3,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 21:53,FM-15,FEW:02 45,10,22.2,19.9,18.9,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 22:53,FM-15,CLR:00,10,22.8,20.5,19.4,7,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 23:53,FM-15,CLR:00,10,22.2,19.9,18.9,5,40,83,66,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/29/2015 23:59,SOD,,,,,,,,83,66,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 0:53,FM-15,BKN:07 41 BKN:07 48,10,23.3,19.8,17.8,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 1:53,FM-15,FEW:02 65,10,21.7,19.4,18.3,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 2:53,FM-15,CLR:00,10,21.7,19.4,18.3,3,10,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 3:12,FM-15,,,22,,18,3,20,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 3:53,FM-15,CLR:00,10,21.7,19.4,18.3,6,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 4:51,FM-16,SCT:04 2,10,22,19.3,18,6,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 4:53,FM-15,SCT:04 2,10,21.7,19.1,17.8,5,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 5:53,FM-15,CLR:00,10,21.7,19.1,17.8,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 6:40,FM-15,,,21,,18,6,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 6:53,FM-15,SCT:04 1,10,21.1,18.9,17.8,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 7:53,FM-15,CLR:00,10,22.2,19.3,17.8,6,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 8:53,FM-15,CLR:00,10,25,20.7,17.8,8,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 9:53,FM-15,CLR:00,10,26.7,21.8,18.3,10,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 10:53,FM-15,FEW:02 35,10,26.1,21.5,18.3,8,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,12/30/2015 11:53,FM-15,CLR:00,10,28.3,22.6,17.2,5,VRB,,,,,,,,,,,,,,,,,,,
